Country,Year,Total_Death,Stroke_Deaths_Rate (per 100000),Hypertension_Prevalence,Population,Code,"Number of daily male smokers (IHME, GHDx (2012))","Number of daily female smokers (IHME, GHDx (2012))"
South Africa,1993,342790.0,87.58,35.8,42525444.0,ZAF,4519082,1137126
South Africa,1994,356414.0,94.33,36.2,43267980.0,ZAF,4662700,1175735
South Africa,1995,369071.0,95.05,36.6,43986090.0,ZAF,4788686,1213949
South Africa,1996,388444.0,105.05,37.0,44661610.0,ZAF,4890725,1253766
South Africa,1997,405333.0,120.19,37.5,45285052.0,ZAF,4873863,1283758
South Africa,1998,428229.0,123.74,38.0,45852172.0,ZAF,4853309,1312133
South Africa,1999,451828.0,120.6,38.6,46364680.0,ZAF,4722482,1320451
South Africa,2000,476555.0,124.6,39.2,46813270.0,ZAF,4585873,1318506
South Africa,2001,513557.0,122.32,39.9,47229710.0,ZAF,4448748,1312372
South Africa,2002,561305.0,122.33,40.7,47661516.0,ZAF,4307370,1309705
South Africa,2003,608547.0,121.59,41.5,48104044.0,ZAF,4169544,1317107
South Africa,2004,628420.0,117.37,42.3,48556064.0,ZAF,3987066,1330522
South Africa,2005,645838.0,115.2,43.0,49017156.0,ZAF,3808058,1358401
South Africa,2006,654889.0,116.05,43.8,49491764.0,ZAF,3652331,1419926
South Africa,2007,648440.0,113.53,44.4,49996096.0,ZAF,3528333,1493810
South Africa,2008,634342.0,111.46,44.9,50565816.0,ZAF,3527388,1543199
South Africa,2009,610904.0,110.26,45.2,51170780.0,ZAF,3573161,1587899
South Africa,2010,582529.0,108.88,45.4,51784930.0,ZAF,3642822,1622558
South Africa,2011,555206.0,105.19,45.5,52443320.0,ZAF,3727569,1648305
South Africa,2012,530829.0,101.13,45.4,53145036.0,ZAF,3822400,1669391
South Korea,1990,234766.0,215.98,33.7,44120040.0,KOR,9942086,897658
South Korea,1991,235594.0,207.4,33.3,44487412.0,KOR,10045948,879966
South Korea,1992,234518.0,197.21,32.9,44703708.0,KOR,10125762,863314
South Korea,1993,237023.0,187.74,32.5,44932856.0,KOR,10190633,852826
South Korea,1994,239551.0,179.15,32.1,45165784.0,KOR,10292569,862005
South Korea,1995,241909.0,167.0,31.7,45393416.0,KOR,10382741,878324
South Korea,1996,244082.0,157.05,31.4,45660164.0,KOR,10412423,891166
South Korea,1997,239230.0,150.58,31.1,45962390.0,KOR,10386672,903707
South Korea,1998,238073.0,145.85,30.7,46250260.0,KOR,10347618,919534
South Korea,1999,236464.0,141.72,30.5,46520450.0,KOR,10217201,924886
South Korea,2000,236180.0,134.01,30.2,46788588.0,KOR,10080864,938378
South Korea,2001,228813.0,124.56,30.0,47064784.0,KOR,9922855,955397
South Korea,2002,233316.0,117.34,29.8,47320664.0,KOR,9752706,976559
South Korea,2003,244333.0,109.6,29.6,47539740.0,KOR,9569339,1001593
South Korea,2004,245302.0,101.22,29.4,47727290.0,KOR,9382923,1029243
South Korea,2005,244811.0,93.38,29.1,47889576.0,KOR,9204548,1059472
South Korea,2006,243726.0,84.92,28.9,48049348.0,KOR,9082907,1087343
South Korea,2007,247132.0,77.33,28.7,48220600.0,KOR,8968601,1114597
South Korea,2008,246689.0,70.06,28.5,48398630.0,KOR,8868802,1141895
South Korea,2009,247059.0,64.06,28.3,48588024.0,KOR,8785990,1167220
South Korea,2010,256016.0,59.82,28.1,48813036.0,KOR,8715283,1189974
South Korea,2011,258515.0,56.15,27.9,49169880.0,KOR,8702664,1206226
South Korea,2012,268323.0,52.96,27.7,49634188.0,KOR,8748006,1213619
Spain,1990,331236.0,90.15,36.3,38889890.0,ESP,6661774,4294972
Spain,1991,335723.0,85.89,36.2,38997064.0,ESP,6683401,4388047
Spain,1992,329353.0,80.17,36.2,39202250.0,ESP,6654620,4424195
Spain,1993,337577.0,76.11,36.1,39420540.0,ESP,6599145,4410892
Spain,1994,335310.0,72.22,36.1,39623732.0,ESP,6543278,4357820
Spain,1995,343049.0,69.14,36.0,39814570.0,ESP,6462202,4279260
Spain,1996,348349.0,66.33,36.0,39996476.0,ESP,6401465,4189575
Spain,1997,346597.0,62.87,36.0,40180050.0,ESP,6350943,4097222
Spain,1998,357409.0,61.33,36.0,40362356.0,ESP,6312094,4018439
Spain,1999,368015.0,60.0,36.0,40542230.0,ESP,6264639,3988812
Spain,2000,357583.0,56.08,36.0,40741652.0,ESP,6204932,4013630
Spain,2001,356716.0,53.51,35.9,40966450.0,ESP,6139681,4085810
Spain,2002,365172.0,51.93,35.9,41477652.0,ESP,6060769,4181727
Spain,2003,381075.0,50.94,35.8,42230268.0,ESP,5938328,4240704
Spain,2004,368567.0,48.04,35.6,42959670.0,ESP,5862490,4302704
Spain,2005,384161.0,46.1,35.3,43685372.0,ESP,5805694,4347130
Spain,2006,368414.0,43.2,35.0,44422824.0,ESP,5746962,4341839
Spain,2007,382309.0,41.28,34.5,45245784.0,ESP,5726160,4323078
Spain,2008,383718.0,39.23,34.0,45966544.0,ESP,5709760,4289375
Spain,2009,383049.0,36.76,33.4,46367772.0,ESP,5662308,4232287
Spain,2010,380417.0,34.58,32.8,46572776.0,ESP,5639793,4191880
Spain,2011,385365.0,33.19,32.1,46729230.0,ESP,5623193,4165715
Spain,2012,401253.0,32.15,31.4,46756084.0,ESP,5636023,4162598
Sri Lanka,1990,102009.0,120.46,31.9,17204098.0,LKA,1435228,89823
Sri Lanka,1991,106127.0,112.51,31.8,17416596.0,LKA,1456645,92310
Sri Lanka,1992,103788.0,108.71,31.8,17624462.0,LKA,1477044,94840
Sri Lanka,1993,103282.0,100.77,31.8,17825610.0,LKA,1496881,97372
Sri Lanka,1994,107901.0,99.47,31.7,18011746.0,LKA,1513883,99809
Sri Lanka,1995,115531.0,99.46,31.7,18177570.0,LKA,1530235,101993
Sri Lanka,1996,118778.0,98.76,31.7,18322504.0,LKA,1545079,103977
Sri Lanka,1997,122998.0,103.17,31.7,18449120.0,LKA,1552215,102009
Sri Lanka,1998,126493.0,100.01,31.7,18560806.0,LKA,1559421,100402
Sri Lanka,1999,124622.0,100.46,31.7,18670408.0,LKA,1567462,98884
Sri Lanka,2000,152525.0,101.01,31.8,18776374.0,LKA,1577481,97231
Sri Lanka,2001,150668.0,97.84,31.9,18920278.0,LKA,1590869,95734
Sri Lanka,2002,150312.0,97.57,32.0,19110706.0,LKA,1599695,91588
Sri Lanka,2003,149987.0,100.49,32.1,19303182.0,LKA,1611252,87854
Sri Lanka,2004,184233.0,100.99,32.2,19490434.0,LKA,1623654,81777
Sri Lanka,2005,147508.0,101.98,32.4,19673866.0,LKA,1637980,76264
Sri Lanka,2006,150680.0,105.2,32.5,19870706.0,LKA,1653475,71801
Sri Lanka,2007,153324.0,101.98,32.7,20078652.0,LKA,1678775,72192
Sri Lanka,2008,157683.0,100.36,32.9,20285640.0,LKA,1705196,73069
Sri Lanka,2009,184037.0,99.08,33.2,20482484.0,LKA,1733866,74522
Sri Lanka,2010,152389.0,95.38,33.4,20668556.0,LKA,1763990,76314
Sri Lanka,2011,153831.0,91.16,33.6,20859746.0,LKA,1792881,78392
Sri Lanka,2012,151293.0,85.99,33.8,21017150.0,LKA,1821383,80851
Sudan,1990,314494.0,177.4,37.9,21090892.0,SDN,694372,115223
Sudan,1991,312966.0,175.61,38.1,21453710.0,SDN,717860,119001
Sudan,1992,376906.0,174.01,38.2,21780058.0,SDN,742630,122794
Sudan,1993,370424.0,172.37,38.3,22163254.0,SDN,767217,126750
Sudan,1994,247415.0,170.93,38.5,22703632.0,SDN,791642,130656
Sudan,1995,307660.0,169.29,38.7,23290602.0,SDN,815540,134682
Sudan,1996,309168.0,167.59,38.8,23862260.0,SDN,838641,138701
Sudan,1997,307606.0,165.87,39.0,24454376.0,SDN,861103,142426
Sudan,1998,370891.0,164.31,39.2,25029146.0,SDN,884353,145944
Sudan,1999,265350.0,162.61,39.4,25634162.0,SDN,909114,149456
Sudan,2000,255520.0,160.51,39.7,26298778.0,SDN,934861,152850
Sudan,2001,258321.0,157.94,40.0,26947252.0,SDN,960828,156032
Sudan,2002,258287.0,156.0,40.3,27570326.0,SDN,986526,159202
Sudan,2003,273525.0,153.56,40.7,28188984.0,SDN,1014184,163282
Sudan,2004,298167.0,151.31,41.0,28831556.0,SDN,1044274,168119
Sudan,2005,297432.0,149.04,41.3,29540584.0,SDN,1076605,173753
Sudan,2006,264212.0,146.61,41.6,30332970.0,SDN,1111430,179913
Sudan,2007,259668.0,144.21,41.9,31191168.0,SDN,1148831,186241
Sudan,2008,269147.0,142.23,42.0,32065240.0,SDN,1188985,193047
Sudan,2009,256963.0,140.46,42.2,32948156.0,SDN,1229906,199541
Sudan,2010,259386.0,138.47,42.2,33739932.0,SDN,1270924,204650
Sudan,2011,260865.0,136.24,42.2,34419628.0,SDN,1313700,210203
Sudan,2012,257914.0,134.56,42.1,35159790.0,SDN,1356758,216948
Suriname,1990,3148.0,121.43,37.3,412767.0,SUR,14095,3140
Suriname,1991,3115.0,126.01,37.4,415988.0,SUR,14413,3215
Suriname,1992,3089.0,129.03,37.6,419531.0,SUR,14724,3305
Suriname,1993,3044.0,137.8,37.8,422384.0,SUR,15082,3399
Suriname,1994,2997.0,127.38,38.0,426553.0,SUR,15404,3487
Suriname,1995,3028.0,107.71,38.1,434497.0,SUR,15713,3569
Suriname,1996,3079.0,105.81,38.3,443840.0,SUR,15971,3637
Suriname,1997,3204.0,107.91,38.5,452895.0,SUR,16129,3669
Suriname,1998,3372.0,117.35,38.7,461754.0,SUR,16278,3701
Suriname,1999,3570.0,125.88,39.0,470469.0,SUR,16526,3745
Suriname,2000,3734.0,133.09,39.2,479011.0,SUR,16815,3795
Suriname,2001,3937.0,138.26,39.5,487402.0,SUR,17120,3858
Suriname,2002,4137.0,141.22,39.8,495678.0,SUR,17414,3919
Suriname,2003,4350.0,139.73,40.1,503786.0,SUR,17680,3980
Suriname,2004,4344.0,137.31,40.4,510588.0,SUR,17922,4044
Suriname,2005,4244.0,130.76,40.8,516228.0,SUR,18110,4105
Suriname,2006,4158.0,124.33,41.1,522035.0,SUR,18287,4172
Suriname,2007,4065.0,118.4,41.4,527958.0,SUR,18444,4232
Suriname,2008,3984.0,114.2,41.7,533939.0,SUR,18595,4285
Suriname,2009,3891.0,109.38,41.9,539996.0,SUR,18758,4334
Suriname,2010,3886.0,104.35,42.1,546085.0,SUR,18911,4378
Suriname,2011,3989.0,99.01,42.3,552154.0,SUR,19048,4420
Suriname,2012,4144.0,95.65,42.4,558111.0,SUR,19174,4457
Sweden,1990,95127.0,60.46,38.9,8548407.0,SWE,849107,903686
Sweden,1991,95144.0,60.26,38.9,8594170.0,SWE,833862,902129
Sweden,1992,94684.0,59.5,38.9,8640277.0,SWE,813579,899606
Sweden,1993,96863.0,58.98,38.9,8683403.0,SWE,786130,893658
Sweden,1994,91639.0,56.64,38.9,8723467.0,SWE,756990,886809
Sweden,1995,93849.0,56.1,38.9,8758496.0,SWE,726632,872632
Sweden,1996,93933.0,55.79,38.8,8785493.0,SWE,695513,849374
Sweden,1997,93180.0,55.24,38.8,8807868.0,SWE,665147,820609
Sweden,1998,93286.0,54.83,38.7,8828629.0,SWE,638607,795866
Sweden,1999,94721.0,54.3,38.6,8848881.0,SWE,614395,775573
Sweden,2000,93378.0,53.02,38.6,8871042.0,SWE,589421,753908
Sweden,2001,93791.0,51.78,38.5,8896748.0,SWE,561600,729026
Sweden,2002,95017.0,50.86,38.4,8926011.0,SWE,529672,699706
Sweden,2003,92836.0,48.79,38.3,8961506.0,SWE,494303,660666
Sweden,2004,90564.0,46.95,38.1,9004263.0,SWE,461342,621282
Sweden,2005,91915.0,44.7,37.9,9051739.0,SWE,436060,588500
Sweden,2006,91165.0,43.53,37.6,9104724.0,SWE,422580,564825
Sweden,2007,91718.0,42.3,37.3,9164274.0,SWE,418406,552521
Sweden,2008,91401.0,40.93,36.9,9229282.0,SWE,421427,547867
Sweden,2009,90125.0,39.77,36.5,9301413.0,SWE,433577,553724
Sweden,2010,90603.0,38.38,36.0,9381722.0,SWE,450630,562305
Sweden,2011,89861.0,37.57,35.4,9467384.0,SWE,468878,573622
Sweden,2012,91829.0,36.52,34.8,9555984.0,SWE,486589,587802
Switzerland,1990,63756.0,60.56,34.2,6711685.0,CHE,859863,696529
Switzerland,1991,62611.0,58.07,33.8,6795392.0,CHE,876831,712822
Switzerland,1992,62297.0,55.08,33.5,6873188.0,CHE,893860,729947
Switzerland,1993,62529.0,52.48,33.2,6936123.0,CHE,911995,751382
Switzerland,1994,62041.0,50.29,32.9,6991543.0,CHE,928789,772214
Switzerland,1995,63386.0,48.83,32.5,7038302.0,CHE,946749,794818
Switzerland,1996,62741.0,45.88,32.2,7069694.0,CHE,966486,813951
Switzerland,1997,62875.0,43.71,31.9,7086993.0,CHE,973649,818840
Switzerland,1998,62596.0,41.48,31.5,7108225.0,CHE,967080,813975
Switzerland,1999,62637.0,39.65,31.2,7142199.0,CHE,946293,792540
Switzerland,2000,62523.0,38.05,30.9,7182052.0,CHE,908090,754130
Switzerland,2001,61256.0,36.07,30.6,7224413.0,CHE,868606,712625
Switzerland,2002,61706.0,35.25,30.3,7276479.0,CHE,835721,676513
Switzerland,2003,63090.0,34.59,30.0,7330729.0,CHE,801317,642411
Switzerland,2004,60168.0,32.68,29.6,7381153.0,CHE,771167,611956
Switzerland,2005,61062.0,31.36,29.2,7428437.0,CHE,745873,586325
Switzerland,2006,60250.0,30.17,28.8,7475014.0,CHE,725638,567846
Switzerland,2007,61123.0,29.19,28.3,7541909.0,CHE,711928,556057
Switzerland,2008,61184.0,28.13,27.9,7638288.0,CHE,710626,556970
Switzerland,2009,62568.0,27.26,27.4,7734402.0,CHE,716415,564917
Switzerland,2010,62650.0,26.05,26.9,7822444.0,CHE,723358,575771
Switzerland,2011,61992.0,24.8,26.3,7910988.0,CHE,732260,588594
Switzerland,2012,64008.0,24.36,25.7,7995738.0,CHE,738656,600033
Syria,1990,59390.0,146.02,41.4,12409003.0,SYR,915479,200088
Syria,1991,59721.0,149.89,41.6,12782284.0,SYR,950067,207772
Syria,1992,60205.0,156.52,41.9,13156408.0,SYR,985084,214865
Syria,1993,62152.0,152.39,42.1,13537067.0,SYR,1021831,222152
Syria,1994,64083.0,153.8,42.4,13922629.0,SYR,1059247,229399
Syria,1995,64499.0,155.47,42.6,14313451.0,SYR,1098329,237397
Syria,1996,66541.0,153.7,42.8,14708883.0,SYR,1139729,246751
Syria,1997,68612.0,151.95,43.1,15104000.0,SYR,1182251,257162
Syria,1998,70963.0,154.11,43.3,15500556.0,SYR,1225467,266722
Syria,1999,71759.0,149.62,43.5,15901207.0,SYR,1271013,276226
Syria,2000,72012.0,140.47,43.6,16307659.0,SYR,1315947,285426
Syria,2001,69601.0,130.77,43.7,16727949.0,SYR,1357221,293840
Syria,2002,70276.0,126.98,43.8,17164026.0,SYR,1394422,301031
Syria,2003,69988.0,115.66,43.9,17611356.0,SYR,1435045,308723
Syria,2004,72079.0,110.15,43.8,18084010.0,SYR,1484146,318025
Syria,2005,72918.0,105.65,43.8,18583556.0,SYR,1546300,330014
Syria,2006,72078.0,103.14,43.7,19432012.0,SYR,1625480,345911
Syria,2007,74566.0,102.53,43.5,20703000.0,SYR,1719225,365371
Syria,2008,80708.0,103.19,43.4,21474060.0,SYR,1816619,385675
Syria,2009,80361.0,100.48,43.3,21827222.0,SYR,1899908,403002
Syria,2010,82765.0,100.59,43.1,22337558.0,SYR,1959375,415527
Syria,2011,89900.0,100.43,43.0,22730734.0,SYR,1990433,422706
Syria,2012,148222.0,98.92,42.8,22605582.0,SYR,1996764,425114
Tajikistan,1990,52655.0,127.21,41.7,5417862.0,TJK,625305,60708
Tajikistan,1991,54618.0,134.89,41.8,5556315.0,TJK,639783,61519
Tajikistan,1992,72031.0,147.0,41.8,5656216.0,TJK,634522,60189
Tajikistan,1993,77832.0,157.76,41.9,5717815.0,TJK,621526,58167
Tajikistan,1994,64679.0,173.04,42.0,5803992.0,TJK,600809,55570
Tajikistan,1995,59438.0,161.75,42.1,5916183.0,TJK,577681,52930
Tajikistan,1996,59638.0,153.36,42.2,6035605.0,TJK,554188,50440
Tajikistan,1997,55903.0,157.52,42.3,6117066.0,TJK,539551,47942
Tajikistan,1998,52514.0,170.08,42.4,6156815.0,TJK,528713,46424
Tajikistan,1999,49275.0,177.1,42.6,6189567.0,TJK,523149,45740
Tajikistan,2000,47362.0,183.33,42.7,6273001.0,TJK,524142,45764
Tajikistan,2001,45966.0,191.3,43.0,6408813.0,TJK,531528,46357
Tajikistan,2002,44521.0,198.44,43.2,6541758.0,TJK,544189,47424
Tajikistan,2003,43280.0,205.58,43.5,6672497.0,TJK,560676,48883
Tajikistan,2004,42855.0,209.11,43.8,6801206.0,TJK,579235,50557
Tajikistan,2005,42465.0,214.7,44.1,6929153.0,TJK,598933,52356
Tajikistan,2006,42148.0,213.82,44.3,7057425.0,TJK,618155,54150
Tajikistan,2007,42782.0,213.68,44.6,7188397.0,TJK,638686,56037
Tajikistan,2008,42719.0,211.36,44.9,7324633.0,TJK,659773,57970
Tajikistan,2009,43070.0,208.54,45.2,7468603.0,TJK,680738,59954
Tajikistan,2010,45345.0,211.91,45.5,7621785.0,TJK,701196,61867
Tajikistan,2011,45315.0,209.33,45.7,7784820.0,TJK,720716,63780
Tajikistan,2012,45436.0,204.47,46.0,7956383.0,TJK,739976,65669
Tanzania,1990,380087.0,120.64,35.5,26206024.0,TZA,1454000,134123
Tanzania,1991,390696.0,119.74,35.6,26890906.0,TZA,1504240,139312
Tanzania,1992,403691.0,119.33,35.7,27580728.0,TZA,1558494,145090
Tanzania,1993,413610.0,119.05,35.8,28469018.0,TZA,1614785,151358
Tanzania,1994,426468.0,118.89,35.9,29598330.0,TZA,1671539,157795
Tanzania,1995,439605.0,118.56,36.0,30560072.0,TZA,1727045,164226
Tanzania,1996,450245.0,116.94,36.2,31140730.0,TZA,1780969,170480
Tanzania,1997,459741.0,116.09,36.3,31785852.0,TZA,1807166,165581
Tanzania,1998,464247.0,116.13,36.4,32626500.0,TZA,1833990,160970
Tanzania,1999,458698.0,113.33,36.6,33499776.0,TZA,1865008,158530
Tanzania,2000,456859.0,110.01,36.8,34463704.0,TZA,1901136,157769
Tanzania,2001,451766.0,109.43,37.0,35414464.0,TZA,1940761,157859
Tanzania,2002,447113.0,108.82,37.2,36353530.0,TZA,1982227,158376
Tanzania,2003,436986.0,109.11,37.4,37333916.0,TZA,2024809,158823
Tanzania,2004,433364.0,109.91,37.7,38360884.0,TZA,2066819,158638
Tanzania,2005,429886.0,110.87,37.8,39439508.0,TZA,2107146,157852
Tanzania,2006,427568.0,113.28,38.0,40562056.0,TZA,2132170,151814
Tanzania,2007,424318.0,115.6,38.0,41716500.0,TZA,2155915,146367
Tanzania,2008,422193.0,117.81,38.0,42870890.0,TZA,2179419,142027
Tanzania,2009,415234.0,120.31,37.9,43957940.0,TZA,2203577,138998
Tanzania,2010,401185.0,118.37,37.7,45110532.0,TZA,2229445,137402
Tanzania,2011,391927.0,117.32,37.4,46416030.0,TZA,2257890,139738
Tanzania,2012,382148.0,117.13,37.0,47786136.0,TZA,2295956,143262
Thailand,1990,309013.0,105.1,23.6,55228410.0,THA,8997341,863053
Thailand,1991,314636.0,106.26,23.7,56099870.0,THA,9206525,870465
Thailand,1992,321756.0,105.73,23.8,56939020.0,THA,9397781,870836
Thailand,1993,328963.0,104.5,23.9,57776080.0,THA,9578098,865750
Thailand,1994,336655.0,103.91,24.0,58610012.0,THA,9740805,857842
Thailand,1995,354185.0,102.33,24.1,59424836.0,THA,9904977,850542
Thailand,1996,350051.0,100.37,24.2,60211100.0,THA,10061615,845620
Thailand,1997,342155.0,91.4,24.3,60989104.0,THA,10036511,789549
Thailand,1998,344686.0,90.87,24.5,61745216.0,THA,10009691,742522
Thailand,1999,363039.0,93.99,24.7,62442652.0,THA,9973700,703815
Thailand,2000,380684.0,90.41,24.9,63066604.0,THA,9895829,671005
Thailand,2001,387073.0,82.35,25.1,63649892.0,THA,9796331,650104
Thailand,2002,393681.0,80.75,25.4,64222576.0,THA,9617137,629463
Thailand,2003,403132.0,77.61,25.7,64776960.0,THA,9447899,613259
Thailand,2004,418808.0,76.94,26.0,65311164.0,THA,9389059,604313
Thailand,2005,415962.0,75.01,26.3,65821360.0,THA,9369960,597950
Thailand,2006,399859.0,71.77,26.6,66319530.0,THA,9401562,593809
Thailand,2007,408809.0,68.87,26.9,66826750.0,THA,9467851,592708
Thailand,2008,416439.0,66.2,27.1,67328240.0,THA,9582802,602532
Thailand,2009,422595.0,63.25,27.3,67813656.0,THA,9706049,614714
Thailand,2010,430364.0,61.9,27.5,68270490.0,THA,9835082,627726
Thailand,2011,439101.0,59.02,27.6,68712850.0,THA,9950583,642955
Thailand,2012,446746.0,56.24,27.8,69157020.0,THA,10075599,663657
Togo,1990,49259.0,123.29,35.6,3875958.0,TGO,121105,14481
Togo,1991,50677.0,122.74,35.6,3990223.0,TGO,123213,14807
Togo,1992,51814.0,122.55,35.7,4106228.0,TGO,124874,15129
Togo,1993,53241.0,122.81,35.7,4078396.0,TGO,125957,15415
Togo,1994,51075.0,123.17,35.8,4092613.0,TGO,127456,15718
Togo,1995,53301.0,123.04,35.8,4279573.0,TGO,129442,16023
Togo,1996,55008.0,123.15,35.9,4445892.0,TGO,132087,16347
Togo,1997,56450.0,123.67,36.0,4592557.0,TGO,135249,16492
Togo,1998,57897.0,123.89,36.1,4728298.0,TGO,138723,16718
Togo,1999,58579.0,122.36,36.2,4867949.0,TGO,142474,17010
Togo,2000,59569.0,122.46,36.4,5008043.0,TGO,146395,17351
Togo,2001,60740.0,122.25,36.6,5145430.0,TGO,150534,17728
Togo,2002,60923.0,122.64,36.8,5281548.0,TGO,154877,18128
Togo,2003,61369.0,122.57,37.0,5421000.0,TGO,159575,18564
Togo,2004,62925.0,121.14,37.2,5565213.0,TGO,164484,18988
Togo,2005,63273.0,120.82,37.3,5711605.0,TGO,169602,19438
Togo,2006,64040.0,121.0,37.5,5874244.0,TGO,175073,19915
Togo,2007,65155.0,120.94,37.5,6047539.0,TGO,180896,20402
Togo,2008,66287.0,122.69,37.6,6222491.0,TGO,187106,20898
Togo,2009,67136.0,122.78,37.5,6398626.0,TGO,193510,21439
Togo,2010,67886.0,121.87,37.5,6571862.0,TGO,200256,22017
Togo,2011,67366.0,120.43,37.3,6748675.0,TGO,207299,22640
Togo,2012,68350.0,118.31,37.2,6926634.0,TGO,214677,23306
Tonga,1990,683.0,86.69,34.8,98744.0,TON,14437,3620
Tonga,1991,682.0,85.45,34.5,99031.0,TON,14492,3640
Tonga,1992,684.0,82.91,34.1,99276.0,TON,14439,3706
Tonga,1993,686.0,83.21,33.8,99507.0,TON,14332,3793
Tonga,1994,688.0,83.21,33.5,99752.0,TON,14208,3902
Tonga,1995,690.0,80.62,33.2,99995.0,TON,14091,4048
Tonga,1996,692.0,80.37,33.0,100209.0,TON,13979,4241
Tonga,1997,694.0,82.76,32.8,100670.0,TON,13752,4608
Tonga,1998,697.0,87.08,32.7,101360.0,TON,13635,4969
Tonga,1999,698.0,89.7,32.7,101995.0,TON,13592,5308
Tonga,2000,699.0,87.85,32.7,102620.0,TON,13603,5623
Tonga,2001,701.0,85.65,32.8,103224.0,TON,13642,5930
Tonga,2002,701.0,84.5,33.0,103822.0,TON,13699,6241
Tonga,2003,704.0,83.2,33.2,104426.0,TON,13780,6579
Tonga,2004,704.0,79.93,33.5,105054.0,TON,13885,6937
Tonga,2005,709.0,75.92,33.9,105644.0,TON,14128,7605
Tonga,2006,710.0,75.96,34.4,106202.0,TON,14356,8244
Tonga,2007,709.0,76.89,35.0,106651.0,TON,14347,8360
Tonga,2008,711.0,77.82,35.6,106945.0,TON,14299,8357
Tonga,2009,723.0,78.5,36.3,107159.0,TON,14236,8276
Tonga,2010,716.0,78.85,37.0,107401.0,TON,14173,8155
Tonga,2011,719.0,78.59,37.7,107625.0,TON,14140,8027
Tonga,2012,722.0,78.36,38.3,107517.0,TON,14126,7903
Trinidad and Tobago,1990,8501.0,132.3,35.4,1266525.0,TTO,122665,33258
Trinidad and Tobago,1991,8244.0,128.19,35.5,1276232.0,TTO,123968,33529
Trinidad and Tobago,1992,8664.0,126.94,35.7,1285506.0,TTO,125337,33948
Trinidad and Tobago,1993,8507.0,128.6,35.8,1293979.0,TTO,126794,34399
Trinidad and Tobago,1994,8825.0,127.96,35.9,1301401.0,TTO,127561,34704
Trinidad and Tobago,1995,8524.0,120.94,36.0,1307831.0,TTO,128023,34914
Trinidad and Tobago,1996,8767.0,120.47,36.2,1313442.0,TTO,128553,35087
Trinidad and Tobago,1997,9126.0,113.33,36.4,1318179.0,TTO,128865,34950
Trinidad and Tobago,1998,8960.0,114.1,36.6,1322582.0,TTO,129334,34865
Trinidad and Tobago,1999,9693.0,111.21,36.8,1327067.0,TTO,130206,34904
Trinidad and Tobago,2000,9317.0,101.77,37.1,1332203.0,TTO,130871,34958
Trinidad and Tobago,2001,9130.0,99.3,37.4,1338576.0,TTO,132466,35283
Trinidad and Tobago,2002,8767.0,94.88,37.7,1345970.0,TTO,134624,35775
Trinidad and Tobago,2003,9553.0,94.46,38.1,1353552.0,TTO,135361,36024
Trinidad and Tobago,2004,8849.0,88.9,38.4,1361180.0,TTO,136285,36331
Trinidad and Tobago,2005,8969.0,84.29,38.9,1369078.0,TTO,137304,36618
Trinidad and Tobago,2006,9300.0,79.77,39.3,1376932.0,TTO,138153,36859
Trinidad and Tobago,2007,9315.0,77.42,39.7,1384861.0,TTO,138967,37048
Trinidad and Tobago,2008,9739.0,77.88,40.1,1392808.0,TTO,139662,37171
Trinidad and Tobago,2009,8859.0,73.64,40.4,1401197.0,TTO,141386,37475
Trinidad and Tobago,2010,9467.0,71.77,40.7,1410297.0,TTO,143271,37845
Trinidad and Tobago,2011,9402.0,67.84,41.0,1420021.0,TTO,145503,38265
Trinidad and Tobago,2012,9437.0,65.44,41.2,1430379.0,TTO,147726,38648
Tunisia,1990,46403.0,106.65,34.9,8440035.0,TUN,1066592,42928
Tunisia,1991,46249.0,110.07,34.9,8622857.0,TUN,1105740,44227
Tunisia,1992,46987.0,109.0,34.9,8802535.0,TUN,1145010,45519
Tunisia,1993,46399.0,108.58,34.9,8977175.0,TUN,1183891,46885
Tunisia,1994,46379.0,106.7,34.9,9143139.0,TUN,1222646,48266
Tunisia,1995,46291.0,110.35,34.9,9294106.0,TUN,1261659,49901
Tunisia,1996,46109.0,109.28,34.9,9430552.0,TUN,1301536,52037
Tunisia,1997,45649.0,107.55,34.9,9557957.0,TUN,1358745,59486
Tunisia,1998,45997.0,106.93,34.9,9677147.0,TUN,1414359,68017
Tunisia,1999,46279.0,105.63,35.0,9788065.0,TUN,1467618,77183
Tunisia,2000,47265.0,104.31,35.0,9893326.0,TUN,1517897,86516
Tunisia,2001,48487.0,103.05,34.9,9995115.0,TUN,1564848,95653
Tunisia,2002,49132.0,101.84,34.9,10094564.0,TUN,1598386,99995
Tunisia,2003,49841.0,101.06,34.9,10193798.0,TUN,1627610,104626
Tunisia,2004,50897.0,99.83,34.8,10292230.0,TUN,1651540,111816
Tunisia,2005,51368.0,98.44,34.7,10388349.0,TUN,1673428,120225
Tunisia,2006,52573.0,96.98,34.7,10483560.0,TUN,1695479,129905
Tunisia,2007,53786.0,95.7,34.6,10580399.0,TUN,1719100,140782
Tunisia,2008,55292.0,94.69,34.6,10680381.0,TUN,1745294,152583
